uid,date,paid,group
ed3d2c21991e3bef5e069713af9fa6ca,2015-03-14,0.8,c
ed3d2c21991e3bef5e069713af9fa6ca,2015-03-15,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-11,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-12,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-13,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-14,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-15,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-16,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-17,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-18,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-19,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-20,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-21,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-22,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-23,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-24,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-25,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-26,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-27,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-28,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-29,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-30,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-03-31,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-01,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-02,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-03,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-04,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-05,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-06,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-07,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-08,0.8,c
500e75a036dc2d7d2fec5da1b71d36cc,2015-04-09,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-15,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-16,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-17,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-18,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-19,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-20,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-21,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-22,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-23,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-24,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-25,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-26,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-27,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-28,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-29,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-30,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-03-31,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-01,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-02,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-03,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-04,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-05,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-06,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-07,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-08,0.8,c
7ce3284b743aefde80ffd9aec500e085,2015-04-09,0.8,c
0537fb40a68c18da59a35c2bfe1ca554,2015-03-11,5,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-12,0,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-13,0,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-14,0,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-15,0,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-16,0,a
0537fb40a68c18da59a35c2bfe1ca554,2015-03-17,0,a
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-14,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-15,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-16,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-17,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-18,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-19,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-20,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-21,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-22,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-23,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-24,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-25,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-26,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-27,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-28,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-29,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-30,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-03-31,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-01,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-02,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-03,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-04,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-05,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-06,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-07,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-08,0.8,c
c4b31ce7d95c75ca70d50c19aef08bf1,2015-04-09,0.8,c
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-17,5,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-18,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-19,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-20,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-21,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-22,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-23,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-24,5,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-25,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-26,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-27,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-28,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-29,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-30,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-03-31,5,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-01,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-02,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-03,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-04,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-05,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-06,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-07,5,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-08,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-09,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-10,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-11,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-12,0,a
1bb91f73e9d31ea2830a5e73ce3ed328,2015-04-13,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-15,5,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-16,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-17,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-18,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-19,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-20,0,a
58ae749f25eded36f486bc85feb3f0ab,2015-03-21,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-12,5,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-13,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-14,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-15,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-16,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-17,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-18,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-19,5,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-20,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-21,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-22,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-23,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-24,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-25,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-26,5,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-27,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-28,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-29,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-30,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-03-31,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-01,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-02,5,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-03,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-04,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-05,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-06,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-07,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-08,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-09,5,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-10,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-11,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-12,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-13,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-14,0,a
b6edc1cd1f36e45daf6d7824d7bb2283,2015-04-15,0,a
a9a6653e48976138166de32772b1bf40,2015-03-17,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-18,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-19,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-20,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-21,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-22,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-23,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-24,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-25,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-26,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-27,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-28,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-29,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-30,0.8,c
a9a6653e48976138166de32772b1bf40,2015-03-31,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-01,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-02,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-03,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-04,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-05,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-06,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-07,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-08,0.8,c
a9a6653e48976138166de32772b1bf40,2015-04-09,0.8,c
84117275be999ff55a987b9381e01f96,2015-03-13,0.8,c
84117275be999ff55a987b9381e01f96,2015-03-14,0.8,c
84117275be999ff55a987b9381e01f96,2015-03-15,0.8,c
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-15,5,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-16,0,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-17,0,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-18,0,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-19,0,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-20,0,a
19ca14e7ea6328a42e0eb13d585e4c22,2015-03-21,0,a
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-13,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-14,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-15,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-16,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-17,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-18,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-19,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-20,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-21,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-22,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-23,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-24,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-25,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-26,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-27,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-28,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-29,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-30,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-03-31,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-01,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-02,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-03,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-04,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-05,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-06,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-07,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-08,0.8,c
a3d68b461bd9d3533ee1dd3ce4628ed4,2015-04-09,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-16,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-17,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-18,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-19,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-20,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-21,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-22,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-23,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-24,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-25,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-26,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-27,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-28,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-29,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-30,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-03-31,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-01,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-02,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-03,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-04,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-05,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-06,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-07,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-08,0.8,c
fccb3cdc9acc14a6e70a12f74560c026,2015-04-09,0.8,c
43ec517d68b6edd3015b3edc9a11367b,2015-03-14,5,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-15,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-16,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-17,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-18,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-19,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-20,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-21,5,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-22,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-23,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-24,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-25,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-26,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-27,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-28,5,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-29,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-30,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-03-31,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-01,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-02,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-03,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-04,5,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-05,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-06,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-07,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-08,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-09,0,a
43ec517d68b6edd3015b3edc9a11367b,2015-04-10,0,a
7380ad8a673226ae47fce7bff88e9c33,2015-03-15,0.8,c
7380ad8a673226ae47fce7bff88e9c33,2015-03-16,0.8,c
7380ad8a673226ae47fce7bff88e9c33,2015-03-17,0.8,c
7380ad8a673226ae47fce7bff88e9c33,2015-03-18,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-16,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-17,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-18,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-19,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-20,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-21,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-22,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-23,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-24,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-25,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-26,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-27,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-28,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-29,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-30,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-03-31,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-01,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-02,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-03,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-04,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-05,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-06,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-07,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-08,0.8,c
6e2713a6efee97bacb63e52c54f0ada0,2015-04-09,0.8,c
edfbe1afcf9246bb0d40eb4d8027d90f,2015-03-12,0.8,c
edfbe1afcf9246bb0d40eb4d8027d90f,2015-03-13,0.8,c
edfbe1afcf9246bb0d40eb4d8027d90f,2015-03-12,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-12,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-13,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-14,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-15,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-16,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-17,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-18,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-19,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-20,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-21,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-22,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-23,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-24,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-25,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-26,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-27,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-28,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-29,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-30,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-03-31,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-01,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-02,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-03,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-04,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-05,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-06,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-07,0.8,c
cbb6a3b884f4f88b3a8e3d44c636cbd8,2015-04-08,0.8,c
0584ce565c824b7b7f50282d9a19945b,2015-03-12,5,a
0584ce565c824b7b7f50282d9a19945b,2015-03-13,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-14,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-15,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-16,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-17,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-18,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-19,5,a
0584ce565c824b7b7f50282d9a19945b,2015-03-20,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-21,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-22,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-23,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-24,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-25,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-26,5,a
0584ce565c824b7b7f50282d9a19945b,2015-03-27,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-28,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-29,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-30,0,a
0584ce565c824b7b7f50282d9a19945b,2015-03-31,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-01,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-02,5,a
0584ce565c824b7b7f50282d9a19945b,2015-04-03,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-04,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-05,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-06,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-07,0,a
0584ce565c824b7b7f50282d9a19945b,2015-04-08,0,a
07a96b1f61097ccb54be14d6a47439b0,2015-03-12,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-13,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-14,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-15,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-16,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-17,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-18,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-19,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-20,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-21,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-22,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-23,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-24,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-25,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-26,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-27,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-28,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-29,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-30,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-03-31,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-01,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-02,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-03,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-04,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-05,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-06,0.8,c
07a96b1f61097ccb54be14d6a47439b0,2015-04-07,0.8,c
