event,uid,group,date
account created,33e75ff09dd601bbe69f351039152189,b,2015-03-13 02:06:58
app install,233509073ed3432027d48b1a83f5fbd2,b,2015-03-13 02:07:07
song_played,9778d5d219c5080b9a6a17bef029331c,b,2015-03-13 02:07:29
app install,3d2d8ccb37df977cb6d9da15b76c3f3a,b,2015-03-13 02:08:02
song_played,e3796ae838835da0b6f6ea37bcf8bcb7,c,2015-03-13 02:08:26
account created,8cb22bdd0b7ba1ab13d742e22eed8da2,b,2015-03-13 02:08:51
app install,8065d07da4a77621450aa84fee5656d9,b,2015-03-13 02:10:52
song_played,9778d5d219c5080b9a6a17bef029331c,b,2015-03-13 02:11:29
account created,a9a1d5317a33ae8cef33961c34144f84,a,2015-03-13 02:12:22
account created,233509073ed3432027d48b1a83f5fbd2,b,2015-03-13 02:14:07
song_played,8cb22bdd0b7ba1ab13d742e22eed8da2,b,2015-03-13 02:15:51
song_played,a9a1d5317a33ae8cef33961c34144f84,a,2015-03-13 02:16:22
song_played,33e75ff09dd601bbe69f351039152189,b,2015-03-13 02:16:58
minigame_played,233509073ed3432027d48b1a83f5fbd2,b,2015-03-13 02:17:07
account created,3d2d8ccb37df977cb6d9da15b76c3f3a,b,2015-03-13 02:18:02
account created,8065d07da4a77621450aa84fee5656d9,b,2015-03-13 02:18:52
minigame_played,a9a1d5317a33ae8cef33961c34144f84,a,2015-03-13 02:21:22
minigame_played,8cb22bdd0b7ba1ab13d742e22eed8da2,b,2015-03-13 02:25:51
minigame_played,15de21c670ae7c3f6f3f1f37029303c9,a,2015-03-13 02:27:00
song_played,8065d07da4a77621450aa84fee5656d9,b,2015-03-13 02:27:52
subscribed,ed3d2c21991e3bef5e069713af9fa6ca,c,2015-03-13 02:28:04
song_played,a9a1d5317a33ae8cef33961c34144f84,a,2015-03-13 02:31:22
minigame_played,65b9eea6e1cc6bb9f0cd2a47751a186f,a,2015-03-13 02:35:53
minigame_played,65b9eea6e1cc6bb9f0cd2a47751a186f,a,2015-03-13 02:45:53
account created,c6e19e830859f2cb9f7c8f8cacb8d2a6,c,2015-03-13 03:00:52
app install,0b8aff0438617c055eb55f0ba5d226fa,a,2015-03-13 03:03:35
app install,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:05:39
song_played,c6e19e830859f2cb9f7c8f8cacb8d2a6,c,2015-03-13 03:08:52
minigame_played,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:10:00
song_played,e5f6ad6ce374177eef023bf5d0c018b6,a,2015-03-13 03:13:17
account created,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:13:39
song_played,11b921ef080f7736089c757404650e40,b,2015-03-13 03:14:38
song_played,c6e19e830859f2cb9f7c8f8cacb8d2a6,c,2015-03-13 03:14:52
minigame_played,c6e19e830859f2cb9f7c8f8cacb8d2a6,c,2015-03-13 03:17:52
song_played,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:18:00
song_played,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:18:39
song_played,e5f6ad6ce374177eef023bf5d0c018b6,a,2015-03-13 03:20:17
song_played,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:22:39
subscribed,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:28:00
subscribed,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:28:39
minigame_played,a64c94baaf368e1840a1324e839230de,b,2015-03-13 03:32:12
song_played,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:34:00
song_played,a64c94baaf368e1840a1324e839230de,b,2015-03-13 03:37:12
minigame_played,959a557f5f6beb411fd954f3f34b21c3,b,2015-03-13 03:37:26
song_played,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:37:39
song_played,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:40:00
unsubscribed,632cee946db83e7a52ce5e8d6f0fed35,b,2015-03-13 03:40:37
minigame_played,959a557f5f6beb411fd954f3f34b21c3,b,2015-03-13 03:43:26
song_played,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:43:39
song_played,0aa1883c6411f7873cb83dacb17b0afc,c,2015-03-13 03:46:00
unsubscribed,32bb90e8976aab5298d5da10fe66f21d,a,2015-03-13 03:49:39
app install,48aedb8880cab8c45637abc7493ecddd,a,2015-03-13 04:00:06
account created,7ce3284b743aefde80ffd9aec500e085,c,2015-03-13 04:00:54
account created,48aedb8880cab8c45637abc7493ecddd,a,2015-03-13 04:07:06
song_played,48aedb8880cab8c45637abc7493ecddd,a,2015-03-13 04:12:06
song_played,0cb929eae7a499e50248a3a78f7acfc7,a,2015-03-13 04:25:27
minigame_played,9ad6aaed513b73148b7d49f70afcfb32,b,2015-03-13 04:26:32
song_played,0cb929eae7a499e50248a3a78f7acfc7,a,2015-03-13 04:35:27
minigame_played,0cb929eae7a499e50248a3a78f7acfc7,a,2015-03-13 04:42:27
app install,a96b65a721e561e1e3de768ac819ffbb,b,2015-03-13 05:00:40
minigame_played,555d6702c950ecb729a966504af0a635,c,2015-03-13 05:00:45
app install,149e9677a5989fd342ae44213df68868,c,2015-03-13 05:00:52
app install,69cb3ea317a32c4e6143e665fdb20b14,a,2015-03-13 05:03:35
minigame_played,4e0928de075538c593fbdabb0c5ef2c3,a,2015-03-13 05:05:32
account created,149e9677a5989fd342ae44213df68868,c,2015-03-13 05:06:52
app install,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:09:29
song_played,555d6702c950ecb729a966504af0a635,c,2015-03-13 05:09:45
account created,a96b65a721e561e1e3de768ac819ffbb,b,2015-03-13 05:10:40
song_played,4e0928de075538c593fbdabb0c5ef2c3,a,2015-03-13 05:11:32
account created,69cb3ea317a32c4e6143e665fdb20b14,a,2015-03-13 05:13:35
song_played,149e9677a5989fd342ae44213df68868,c,2015-03-13 05:15:52
song_played,4e0928de075538c593fbdabb0c5ef2c3,a,2015-03-13 05:16:32
account created,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:18:29
song_played,045117b0e0a11a242b9765e79cbf113f,a,2015-03-13 05:21:25
subscribed,149e9677a5989fd342ae44213df68868,c,2015-03-13 05:21:52
minigame_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:25:29
minigame_played,20aee3a5f4643755a79ee5f6a73050ac,b,2015-03-13 05:25:34
minigame_played,ce78d1da254c0843eb23951ae077ff5f,b,2015-03-13 05:25:56
song_played,4e0928de075538c593fbdabb0c5ef2c3,a,2015-03-13 05:26:32
song_played,06997f04a7db92466a2baa6ebc8b872d,a,2015-03-13 05:27:05
minigame_played,045117b0e0a11a242b9765e79cbf113f,a,2015-03-13 05:30:25
minigame_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:32:29
song_played,20aee3a5f4643755a79ee5f6a73050ac,b,2015-03-13 05:32:34
minigame_played,ce78d1da254c0843eb23951ae077ff5f,b,2015-03-13 05:33:56
song_played,045117b0e0a11a242b9765e79cbf113f,a,2015-03-13 05:38:25
song_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:38:29
song_played,ce78d1da254c0843eb23951ae077ff5f,b,2015-03-13 05:41:56
song_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:42:29
song_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:48:29
song_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 05:55:29
minigame_played,704afe073992cbe4813cae2f7715336f,b,2015-03-13 05:59:45
minigame_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 06:03:29
app install,9e3cfc48eccf81a0d57663e129aef3cb,a,2015-03-13 06:07:35
app install,4d5b995358e7798bc7e9d9db83c612a5,b,2015-03-13 06:09:10
song_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 06:09:29
minigame_played,addfa9b7e234254d26e9c7f2af1005cb,a,2015-03-13 06:10:51
account created,9e3cfc48eccf81a0d57663e129aef3cb,a,2015-03-13 06:11:35
minigame_played,9cfdf10e8fc047a44b08ed031e1f0ed1,b,2015-03-13 06:12:28
minigame_played,c4b31ce7d95c75ca70d50c19aef08bf1,c,2015-03-13 06:13:49
minigame_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 06:14:29
minigame_played,82cec96096d4281b7c95cd7e74623496,b,2015-03-13 06:15:19
minigame_played,9cfdf10e8fc047a44b08ed031e1f0ed1,b,2015-03-13 06:15:28
minigame_played,f79921bbae40a577928b76d2fc3edc2a,b,2015-03-13 06:16:30
minigame_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:17:53
song_played,9e3cfc48eccf81a0d57663e129aef3cb,a,2015-03-13 06:18:35
minigame_played,9cfdf10e8fc047a44b08ed031e1f0ed1,b,2015-03-13 06:22:28
minigame_played,185c29dc24325934ee377cfda20e414c,a,2015-03-13 06:22:29
song_played,c4b31ce7d95c75ca70d50c19aef08bf1,c,2015-03-13 06:22:49
subscribed,185c29dc24325934ee377cfda20e414c,a,2015-03-13 06:25:29
minigame_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:27:53
minigame_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:35:53
song_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:45:53
song_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:48:53
minigame_played,81448138f5f163ccdba4acc69819f280,a,2015-03-13 06:50:43
minigame_played,c0f168ce8900fa56e57789e2a2f2c9d0,b,2015-03-13 06:53:53
minigame_played,81448138f5f163ccdba4acc69819f280,a,2015-03-13 07:00:43
account created,dc5689792e08eb2e219dce49e64c885b,a,2015-03-13 07:04:07
app install,63dc7ed1010d3c3b8269faf0ba7491d4,b,2015-03-13 07:05:46
app install,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:07:01
song_played,81448138f5f163ccdba4acc69819f280,a,2015-03-13 07:08:43
minigame_played,45645a27c4f1adc8a7a835976064a86d,c,2015-03-13 07:09:22
app install,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:10:35
app install,006f52e9102a8d3be2fe5614f42ba989,a,2015-03-13 07:10:48
account created,63dc7ed1010d3c3b8269faf0ba7491d4,b,2015-03-13 07:12:46
account created,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:13:01
minigame_played,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:13:52
minigame_played,45645a27c4f1adc8a7a835976064a86d,c,2015-03-13 07:14:22
song_played,81448138f5f163ccdba4acc69819f280,a,2015-03-13 07:15:43
minigame_played,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:16:01
song_played,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:16:52
song_played,45645a27c4f1adc8a7a835976064a86d,c,2015-03-13 07:17:22
account created,006f52e9102a8d3be2fe5614f42ba989,a,2015-03-13 07:19:48
account created,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:20:35
song_played,63dc7ed1010d3c3b8269faf0ba7491d4,b,2015-03-13 07:21:46
minigame_played,006f52e9102a8d3be2fe5614f42ba989,a,2015-03-13 07:24:48
minigame_played,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:26:01
song_played,45645a27c4f1adc8a7a835976064a86d,c,2015-03-13 07:26:22
minigame_played,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:26:35
song_played,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:26:52
minigame_played,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:33:52
song_played,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:34:35
song_played,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:35:01
song_played,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:37:35
subscribed,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:38:01
song_played,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:41:52
song_played,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:42:35
song_played,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:45:01
song_played,44c4c17332cace2124a1a836d9fc4b6f,a,2015-03-13 07:46:35
subscribed,54229abfcfa5649e7003b83dd4755294,b,2015-03-13 07:49:52
minigame_played,ac627ab1ccbdb62ec96e702f07f6425b,a,2015-03-13 07:55:01
account created,1bb91f73e9d31ea2830a5e73ce3ed328,a,2015-03-13 08:00:13
app install,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:03:19
app install,94c7bb58efc3b337800875b5d382a072,a,2015-03-13 08:06:41
app install,6c29793a140a811d0c45ce03c1c93a28,b,2015-03-13 08:07:48
account created,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:09:19
account created,afda332245e2af431fb7b672a68b659d,a,2015-03-13 08:09:27
account created,94c7bb58efc3b337800875b5d382a072,a,2015-03-13 08:15:41
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:17:19
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:24:19
song_played,5737c6ec2e0716f3d8a7a5c4e0de0d9a,b,2015-03-13 08:29:17
song_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:33:19
minigame_played,bf62768ca46b6c3b5bea9515d1a1fc45,c,2015-03-13 08:35:33
song_played,5737c6ec2e0716f3d8a7a5c4e0de0d9a,b,2015-03-13 08:36:17
minigame_played,a8f15eda80c50adb0e71943adc8015cf,b,2015-03-13 08:36:27
minigame_played,6883966fd8f918a4aa29be29d2c386fb,a,2015-03-13 08:37:05
song_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:37:19
song_played,d707329bece455a462b58ce00d1194c9,b,2015-03-13 08:37:20
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:41:19
subscribed,bf62768ca46b6c3b5bea9515d1a1fc45,c,2015-03-13 08:42:33
unsubscribed,5737c6ec2e0716f3d8a7a5c4e0de0d9a,b,2015-03-13 08:45:17
song_played,bf62768ca46b6c3b5bea9515d1a1fc45,c,2015-03-13 08:45:33
minigame_played,6883966fd8f918a4aa29be29d2c386fb,a,2015-03-13 08:46:05
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:49:19
subscribed,6855456e2fe46a9d49d3d3af4f57443d,a,2015-03-13 08:51:50
minigame_played,ab88b15733f543179858600245108dd8,c,2015-03-13 08:52:21
song_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 08:58:19
song_played,6855456e2fe46a9d49d3d3af4f57443d,a,2015-03-13 08:59:50
account created,950a4152c2b4aa3ad78bdd6b366cc179,a,2015-03-13 09:00:30
subscribed,f5deaeeae1538fb6c45901d524ee2f98,c,2015-03-13 09:04:36
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 09:05:19
minigame_played,950a4152c2b4aa3ad78bdd6b366cc179,a,2015-03-13 09:05:30
app install,fc221309746013ac554571fbd180e1c8,b,2015-03-13 09:05:38
subscribed,86b122d4358357d834a87ce618a55de0,c,2015-03-13 09:06:28
subscribed,0ff39bbbf981ac0151d340c9aa40e63e,b,2015-03-13 09:07:59
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 09:09:19
app install,c81e728d9d4c2f636f067f89cc14862c,c,2015-03-13 09:10:08
app install,08419be897405321542838d77f855226,a,2015-03-13 09:10:46
account created,fc221309746013ac554571fbd180e1c8,b,2015-03-13 09:11:38
minigame_played,950a4152c2b4aa3ad78bdd6b366cc179,a,2015-03-13 09:14:30
minigame_played,0ff39bbbf981ac0151d340c9aa40e63e,b,2015-03-13 09:14:59
minigame_played,03afdbd66e7929b125f8597834fa83a4,a,2015-03-13 09:16:19
account created,08419be897405321542838d77f855226,a,2015-03-13 09:17:46
subscribed,fc221309746013ac554571fbd180e1c8,b,2015-03-13 09:21:38
minigame_played,0ff39bbbf981ac0151d340c9aa40e63e,b,2015-03-13 09:23:59
minigame_played,26408ffa703a72e8ac0117e74ad46f33,c,2015-03-13 09:30:50
song_played,26408ffa703a72e8ac0117e74ad46f33,c,2015-03-13 09:39:50
app install,550a141f12de6341fba65b0ad0433500,a,2015-03-13 11:00:55
minigame_played,a67f096809415ca1c9f112d96d27689b,a,2015-03-13 11:05:46
minigame_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:06:44
app install,bca82e41ee7b0833588399b1fcd177c7,c,2015-03-13 11:08:10
song_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:09:44
minigame_played,a67f096809415ca1c9f112d96d27689b,a,2015-03-13 11:09:46
song_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:13:44
minigame_played,577bcc914f9e55d5e4e4f82f9f00e7d4,c,2015-03-13 11:17:11
minigame_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-13 11:18:29
minigame_played,a67f096809415ca1c9f112d96d27689b,a,2015-03-13 11:19:46
song_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:20:44
song_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:23:38
minigame_played,019d385eb67632a7e958e23f24bd07d7,b,2015-03-13 11:24:23
unsubscribed,49182f81e6a13cf5eaa496d51fea6406,b,2015-03-13 11:26:06
song_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:26:44
subscribed,d840cc5d906c3e9c84374c8919d2074e,a,2015-03-13 11:26:50
minigame_played,49182f81e6a13cf5eaa496d51fea6406,b,2015-03-13 11:29:06
song_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:30:38
song_played,d840cc5d906c3e9c84374c8919d2074e,a,2015-03-13 11:31:50
unsubscribed,0a113ef6b61820daa5611c870ed8d5ee,a,2015-03-13 11:32:30
minigame_played,96ea64f3a1aa2fd00c72faacf0cb8ac9,a,2015-03-13 11:32:31
song_played,019d385eb67632a7e958e23f24bd07d7,b,2015-03-13 11:33:23
song_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:33:44
song_played,49182f81e6a13cf5eaa496d51fea6406,b,2015-03-13 11:34:06
subscribed,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:38:38
minigame_played,428fca9bc1921c25c5121f9da7815cde,b,2015-03-13 11:38:44
song_played,019d385eb67632a7e958e23f24bd07d7,b,2015-03-13 11:40:23
song_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:46:38
minigame_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:49:38
minigame_played,be83ab3ecd0db773eb2dc1b0a17836a1,b,2015-03-13 11:50:23
minigame_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:54:38
song_played,45c48cce2e2d7fbdea1afc51c7c6ad26,a,2015-03-13 11:57:38
minigame_played,be83ab3ecd0db773eb2dc1b0a17836a1,b,2015-03-13 11:58:23
app install,3988c7f88ebcb58c6ce932b957b6f332,c,2015-03-13 12:00:13
app install,fccb60fb512d13df5083790d64c4d5dd,c,2015-03-13 12:00:59
account created,fccb60fb512d13df5083790d64c4d5dd,c,2015-03-13 12:03:59
account created,3988c7f88ebcb58c6ce932b957b6f332,c,2015-03-13 12:10:13
song_played,6bc24fc1ab650b25b4114e93a98f1eba,b,2015-03-13 12:10:19
song_played,fccb60fb512d13df5083790d64c4d5dd,c,2015-03-13 12:13:59
minigame_played,3988c7f88ebcb58c6ce932b957b6f332,c,2015-03-13 12:14:13
minigame_played,67f7fb873eaf29526a11a9b7ac33bfac,b,2015-03-13 12:18:03
minigame_played,f61d6947467ccd3aa5af24db320235dd,a,2015-03-13 12:19:25
minigame_played,f61d6947467ccd3aa5af24db320235dd,a,2015-03-13 12:22:25
song_played,67f7fb873eaf29526a11a9b7ac33bfac,b,2015-03-13 12:23:03
minigame_played,5ef698cd9fe650923ea331c15af3b160,a,2015-03-13 12:27:41
subscribed,4e732ced3463d06de0ca9a15b6153677,c,2015-03-13 12:29:20
song_played,67f7fb873eaf29526a11a9b7ac33bfac,b,2015-03-13 12:32:03
minigame_played,1a5b1e4daae265b790965a275b53ae50,c,2015-03-13 12:32:16
minigame_played,f61d6947467ccd3aa5af24db320235dd,a,2015-03-13 12:32:25
minigame_played,67f7fb873eaf29526a11a9b7ac33bfac,b,2015-03-13 12:36:03
song_played,f61d6947467ccd3aa5af24db320235dd,a,2015-03-13 12:36:25
song_played,4e732ced3463d06de0ca9a15b6153677,c,2015-03-13 12:37:20
subscribed,f457c545a9ded88f18ecee47145a72c0,b,2015-03-13 12:38:03
song_played,f61d6947467ccd3aa5af24db320235dd,a,2015-03-13 12:40:25
subscribed,c9892a989183de32e976c6f04e700201,b,2015-03-13 12:40:46
minigame_played,f457c545a9ded88f18ecee47145a72c0,b,2015-03-13 12:46:03
minigame_played,e820a45f1dfc7b95282d10b6087e11c0,c,2015-03-13 13:00:30
account created,84117275be999ff55a987b9381e01f96,c,2015-03-13 13:04:19
app install,f5f8590cd58a54e94377e6ae2eded4d9,a,2015-03-13 13:07:19
song_played,84117275be999ff55a987b9381e01f96,c,2015-03-13 13:10:19
app install,d9fc5b73a8d78fad3d6dffe419384e70,b,2015-03-13 13:10:48
song_played,84117275be999ff55a987b9381e01f96,c,2015-03-13 13:17:19
minigame_played,ab233b682ec355648e7891e66c54191b,a,2015-03-13 13:17:50
account created,d9fc5b73a8d78fad3d6dffe419384e70,b,2015-03-13 13:20:48
minigame_played,ab233b682ec355648e7891e66c54191b,a,2015-03-13 13:20:50
subscribed,84117275be999ff55a987b9381e01f96,c,2015-03-13 13:27:19
song_played,84117275be999ff55a987b9381e01f96,c,2015-03-13 13:34:19
app install,66f041e16a60928b05a7e228a89c3799,b,2015-03-13 14:00:25
app install,a2557a7b2e94197ff767970b67041697,a,2015-03-13 14:00:28
account created,c75b6f114c23a4d7ea11331e7c00e73c,b,2015-03-13 14:03:11
account created,66f041e16a60928b05a7e228a89c3799,b,2015-03-13 14:03:25
song_played,c75b6f114c23a4d7ea11331e7c00e73c,b,2015-03-13 14:07:11
app install,371bce7dc83817b7893bcdeed13799b5,b,2015-03-13 14:07:19
account created,a2557a7b2e94197ff767970b67041697,a,2015-03-13 14:07:28
account created,19ca14e7ea6328a42e0eb13d585e4c22,a,2015-03-13 14:08:20
song_played,66f041e16a60928b05a7e228a89c3799,b,2015-03-13 14:08:25
account created,371bce7dc83817b7893bcdeed13799b5,b,2015-03-13 14:10:19
minigame_played,c75b6f114c23a4d7ea11331e7c00e73c,b,2015-03-13 14:15:11
song_played,371bce7dc83817b7893bcdeed13799b5,b,2015-03-13 14:19:19
song_played,a3d68b461bd9d3533ee1dd3ce4628ed4,c,2015-03-13 14:20:05
song_played,5f0f5e5f33945135b874349cfbed4fb9,b,2015-03-13 14:20:59
minigame_played,38db3aed920cf82ab059bfccbd02be6a,a,2015-03-13 14:26:26
subscribed,a3d68b461bd9d3533ee1dd3ce4628ed4,c,2015-03-13 14:27:05
song_played,5f0f5e5f33945135b874349cfbed4fb9,b,2015-03-13 14:30:59
minigame_played,38db3aed920cf82ab059bfccbd02be6a,a,2015-03-13 14:31:26
minigame_played,5f0f5e5f33945135b874349cfbed4fb9,b,2015-03-13 14:35:59
minigame_played,4734ba6f3de83d861c3176a6273cac6d,a,2015-03-13 14:37:13
subscribed,4734ba6f3de83d861c3176a6273cac6d,a,2015-03-13 14:42:13
app install,140f6969d5213fd0ece03148e62e461e,a,2015-03-13 15:00:07
account created,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:00:17
app install,e4a6222cdb5b34375400904f03d8e6a5,c,2015-03-13 15:00:28
app install,ef4e3b775c934dada217712d76f3d51f,b,2015-03-13 15:00:32
account created,46ba9f2a6976570b0353203ec4474217,c,2015-03-13 15:04:33
account created,e4a6222cdb5b34375400904f03d8e6a5,c,2015-03-13 15:05:28
account created,140f6969d5213fd0ece03148e62e461e,a,2015-03-13 15:08:07
account created,d6baf65e0b240ce177cf70da146c8dc8,a,2015-03-13 15:08:15
song_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:08:17
account created,ef4e3b775c934dada217712d76f3d51f,b,2015-03-13 15:09:32
app install,44f683a84163b3523afe57c2e008bc8c,c,2015-03-13 15:10:02
account created,fccb3cdc9acc14a6e70a12f74560c026,c,2015-03-13 15:10:54
minigame_played,fccb3cdc9acc14a6e70a12f74560c026,c,2015-03-13 15:13:54
song_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:14:17
minigame_played,df263d996281d984952c07998dc54358,b,2015-03-13 15:15:50
song_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:23:17
song_played,ec5decca5ed3d6b8079e2e7e7bacc9f2,b,2015-03-13 15:23:21
minigame_played,eda80a3d5b344bc40f3bc04f65b7a357,a,2015-03-13 15:23:31
minigame_played,df263d996281d984952c07998dc54358,b,2015-03-13 15:24:50
minigame_played,05049e90fa4f5039a8cadc6acbb4b2cc,b,2015-03-13 15:27:01
song_played,eda80a3d5b344bc40f3bc04f65b7a357,a,2015-03-13 15:29:31
minigame_played,b7b16ecf8ca53723593894116071700c,c,2015-03-13 15:30:37
minigame_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:31:17
minigame_played,d1f255a373a3cef72e03aa9d980c7eca,b,2015-03-13 15:32:45
subscribed,05049e90fa4f5039a8cadc6acbb4b2cc,b,2015-03-13 15:33:01
song_played,05049e90fa4f5039a8cadc6acbb4b2cc,b,2015-03-13 15:36:01
subscribed,301ad0e3bd5cb1627a2044908a42fdc2,a,2015-03-13 15:36:08
minigame_played,eda80a3d5b344bc40f3bc04f65b7a357,a,2015-03-13 15:37:31
minigame_played,8fecb20817b3847419bb3de39a609afe,a,2015-03-13 15:40:53
minigame_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:41:17
minigame_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:51:17
song_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 15:56:17
minigame_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 16:00:17
app install,7fe1f8abaad094e0b5cb1b01d712f708,a,2015-03-13 16:00:29
account created,7380ad8a673226ae47fce7bff88e9c33,c,2015-03-13 16:03:14
account created,7fe1f8abaad094e0b5cb1b01d712f708,a,2015-03-13 16:03:29
minigame_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 16:04:17
song_played,7380ad8a673226ae47fce7bff88e9c33,c,2015-03-13 16:07:14
song_played,2f885d0fbe2e131bfc9d98363e55d1d4,b,2015-03-13 16:07:17
app install,e7b24b112a44fdd9ee93bdf998c6ca0e,a,2015-03-13 16:07:18
app install,8f468c873a32bb0619eaeb2050ba45d1,c,2015-03-13 16:08:32
app install,74bba22728b6185eec06286af6bec36d,c,2015-03-13 16:09:23
minigame_played,7fe1f8abaad094e0b5cb1b01d712f708,a,2015-03-13 16:13:29
account created,8f468c873a32bb0619eaeb2050ba45d1,c,2015-03-13 16:14:32
account created,e7b24b112a44fdd9ee93bdf998c6ca0e,a,2015-03-13 16:16:18
account created,74bba22728b6185eec06286af6bec36d,c,2015-03-13 16:18:23
minigame_played,7fe1f8abaad094e0b5cb1b01d712f708,a,2015-03-13 16:19:29
song_played,8f468c873a32bb0619eaeb2050ba45d1,c,2015-03-13 16:22:32
subscribed,74bba22728b6185eec06286af6bec36d,c,2015-03-13 16:23:23
song_played,7fe1f8abaad094e0b5cb1b01d712f708,a,2015-03-13 16:25:29
minigame_played,647bba344396e7c8170902bcf2e15551,c,2015-03-13 16:29:11
